SpecID,IOCOrder,BLFamilyLatin,BLFamilyEnglish,BLFamSequID,Taxo,Species,Scientific,English,GS,Corneal.Diameter..mm.,Transverse.Diameter..mm.,Axial.Diameter..mm.,C.T,Source,Material,ScleroticRingOuterDiameter.mm,MuseumNumber,Notes
19563,Passeriformes,Corvidae,Crows and jays,147,IOC27,Pica_hudsonia,Pica hudsonia,Black-billed Magpie,Pica_hudsonia,8.55,17.695,NA,0.483923652,FrancisLab,skeleton,NA,NA,Most FrancisLab measures of transverse/corneal/CT are averages across multiple individuals per species
19564,Passeriformes,Corvidae,Crows and jays,147,IOC27,Corvus_minutus,Corvus minutus,Cuban Palm Crow,Corvus_minutus,NA,NA,NA,NA,NA,NA,NA,NA,NA
19565,Passeriformes,Turdidae,Thrushes,178,IOC27,Turdus_daguae,Turdus daguae,Dagua Thrush,Turdus_daguae,NA,NA,NA,NA,NA,NA,NA,NA,NA
19569,Passeriformes,Hirundinidae,Swallows and martins,156,BL3,Progne_elegans,Progne elegans,Southern Martin,Progne_elegans,NA,NA,NA,NA,NA,NA,NA,NA,NA
19570,Passeriformes,Hirundinidae,Swallows and martins,156,BL3,Progne_murphyi,Progne murphyi,Peruvian Martin,Progne_murphyi,NA,NA,NA,NA,NA,NA,NA,NA,NA
19572,Passeriformes,Emberizidae,"Buntings, American sparrows and allies",192,IOC27,Melozone_cabanisi,Melozone cabanisi,Cabanis's Ground Sparrow,Melozone_cabanisi,NA,NA,NA,NA,NA,NA,NA,NA,NA
19573,Passeriformes,Emberizidae,"Buntings, American sparrows and allies",192,BL3,Arremon_franciscanus,Arremon franciscanus,Sao Francisco Sparrow,Arremon_franciscanus,NA,NA,NA,NA,NA,NA,NA,NA,NA
19574,Passeriformes,Emberizidae,"Buntings, American sparrows and allies",192,BL3,Arremon_semitorquatus,Arremon semitorquatus,Half-collared Sparrow,Arremon_semitorquatus,NA,NA,NA,NA,NA,NA,NA,NA,NA
19575,Passeriformes,Emberizidae,"Buntings, American sparrows and allies",192,BL3,Atlapetes_latinuchus,Atlapetes latinuchus,Yellow-breasted Brush-finch,Atlapetes_latinuchus,NA,NA,NA,NA,NA,NA,NA,NA,NA
19576,Passeriformes,Emberizidae,"Buntings, American sparrows and allies",192,BL3,Atlapetes_melanolaemus,Atlapetes melanolaemus,Black-faced Brush-finch,Atlapetes_melanolaemus,NA,NA,NA,NA,NA,NA,NA,NA,NA
19577,Passeriformes,Emberizidae,"Buntings, American sparrows and allies",192,BL3,Atlapetes_melanopsis,Atlapetes melanopsis,Black-spectacled Brush-finch,Atlapetes_melanopsis,NA,NA,NA,NA,NA,NA,NA,NA,NA
19578,Passeriformes,Emberizidae,"Buntings, American sparrows and allies",192,BL3,Atlapetes_canigenis,Atlapetes canigenis,Grey Brush-finch,Atlapetes_canigenis,NA,NA,NA,NA,NA,NA,NA,NA,NA
19579,Passeriformes,Emberizidae,"Buntings, American sparrows and allies",192,BL3,Atlapetes_forbesi,Atlapetes forbesi,Apurimac Brush-finch,Atlapetes_forbesi,NA,NA,NA,NA,NA,NA,NA,NA,NA
19580,Passeriformes,Parulidae,New World warblers,171,IOC27,Dendroica_aestiva,Dendroica aestiva,American Yellow Warbler,Dendroica_aestiva,NA,NA,NA,NA,NA,NA,NA,NA,NA
19581,Passeriformes,Parulidae,New World warblers,171,BL3,Dendroica_delicata,Dendroica delicata,St Lucia Warbler,Dendroica_delicata,NA,NA,NA,NA,NA,NA,NA,NA,NA
19582,Passeriformes,Parulidae,New World warblers,171,BL3,Dendroica_subita,Dendroica subita,Barbuda Warbler,Dendroica_subita,NA,NA,NA,NA,NA,NA,NA,NA,NA
19584,Passeriformes,Thraupidae,Tanagers,193,IOC27,Hemispingus_auricularis,Hemispingus auricularis,White-browed Hemispingus,Hemispingus_auricularis,NA,NA,NA,NA,NA,NA,NA,NA,NA
19585,Passeriformes,Thraupidae,Tanagers,193,IOC27,Hemispingus_ochraceus,Hemispingus ochraceus,Western Hemispingus,Hemispingus_ochraceus,NA,NA,NA,NA,NA,NA,NA,NA,NA
19586,Passeriformes,Thraupidae,Tanagers,193,IOC27,Hemispingus_piurae,Hemispingus piurae,Piura Hemispingus,Hemispingus_piurae,NA,NA,NA,NA,NA,NA,NA,NA,NA
19587,Passeriformes,Thraupidae,Tanagers,193,IOC27,Calyptophilus_tertius,Calyptophilus tertius,Western Chat-Tanager,Calyptophilus_tertius,NA,NA,NA,NA,NA,NA,NA,NA,NA
19588,Passeriformes,Thraupidae,Tanagers,193,IOC27,Piranga_hepatica,Piranga hepatica,Hepatic Tanager,Piranga_hepatica,NA,NA,NA,NA,NA,NA,NA,NA,NA
19589,Passeriformes,Thraupidae,Tanagers,193,IOC27,Piranga_lutea,Piranga lutea,Tooth-billed Tanager,Piranga_lutea,NA,NA,NA,NA,NA,NA,NA,NA,NA
19590,Passeriformes,Thraupidae,Tanagers,193,BL3,Ramphocelus_costaricensis,Ramphocelus costaricensis,Cherrie's Tanager,Ramphocelus_costaricensis,NA,NA,NA,NA,NA,NA,NA,NA,NA
19591,Passeriformes,Thraupidae,Tanagers,193,IOC27,Ramphocelus_icteronotus,Ramphocelus icteronotus,Lemon-rumped Tanager,Ramphocelus_icteronotus,NA,NA,NA,NA,NA,NA,NA,NA,NA
19592,Passeriformes,Thraupidae,Tanagers,193,BL3,Spindalis_dominicensis,Spindalis dominicensis,Hispaniolan Spindalis,Spindalis_dominicensis,NA,NA,NA,NA,NA,NA,NA,NA,NA
